replicate_num,horm_conc,Cell Cycle Stage,Moth_ID,Position_n,frame_i,original_filename,timestamp,time_min,cell_area_pxl,cell_area_um2,ratio_areas_bud_moth,cell_vol_vox,cell_vol_fl,ratio_volumes_bud_moth,predicted_cell_cycle_stage,generation_num,num_spots,ref_ch_vol_vox,ref_ch_vol_um3,ref_ch_vol_len_um,ref_ch_num_fragments,relationship,relative_ID,OF,spots_ch_norm_val,ref_ch_norm_val,spotsize_tot_fluoresc,spots_INref_tot_fluoresc,creation_datetime
2020-07-28_ASY39-1_1,SCD_150nM,S,2,Position_4,0,ASY39-1_150nM-05,2020/07/28 13:40:44.724,0.0,17718.0,80.130762375,0.2375497660124327,1295087.7012047733,393.89098857047424,0.1030988567767793,S,-1,8,33133,52.44612215937501,0,12,mother,1,0,0.0611368380583573,0.1956220036996175,27.69456609894565,792.4196078431374,2021/11/18 10:35:11.757
2020-07-28_ASY39-1_1,SCD_150nM,S,2,Position_51,0,ASY39-1_150nM-52,2020/07/28 14:25:03.714,0.0,21283.0,96.25369768750002,0.4149049328546735,1629418.718706776,495.5752025979334,0.2215677152924983,S,-1,8,59106,93.55870269375,0,6,mother,1,0,0.0477036228959053,0.1312022028778077,46.42303566018731,1548.5725490196078,2021/11/18 10:45:57.146
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_1,0,ASY39-1_60nM-02,2020/07/28 12:25:43.474,0.0,11656.0,52.7149885,0.0,880440.8049262979,267.77931618653326,0.0,G1,-1,2,21964,34.7667469625,0,1,mother,0,0,0.0816959963524179,0.2459066352420172,41.95036496350365,1194.5921568627452,2021/11/18 10:27:21.162
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_11,0,ASY39-1_60nM-12,2020/07/28 12:36:17.398,0.0,9456.0,42.765351,0.0,631135.9124237893,191.95514576786744,0.0,G1,-1,7,30602,48.43981016875,0,2,mother,0,0,0.0662950246064296,0.1837404883716072,86.59520333680919,1216.4352941176471,2021/11/18 10:28:41.646
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_13,0,ASY39-1_60nM-14,2020/07/28 12:38:18.921,0.0,13700.0,61.959106250000005,0.0,1184371.7537471177,360.2175825501376,0.0,G1,-1,4,33839,53.563647353125,0,2,mother,0,0,0.0757942227300109,0.1742730630417072,32.45802919708029,1617.4078431372543,2021/11/18 10:29:04.772
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_16,0,ASY39-1_60nM-17,2020/07/28 12:41:08.391,0.0,6864.0,31.042869000000003,0.0,372805.8369094507,113.38603517622944,0.0,G1,-1,1,15466,24.48108306875,0,4,mother,0,0,0.1071336301798291,0.2304238589676283,2.585229712322885,1164.6039215686274,2021/11/18 10:29:20.838
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_2,0,ASY39-1_60nM-03,2020/07/28 12:26:35.384,0.0,11656.0,52.7149885,0.0,880440.8049262979,267.77931618653326,0.0,G1,-1,2,13641,21.592296271875,0,5,mother,0,0,0.0776011643136356,0.2329822984815736,45.37615571776156,754.7725490196079,2021/11/18 10:27:25.617
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_20,0,ASY39-1_60nM-21,2020/07/28 12:44:59.280,0.0,10146.0,45.88591912500001,0.0,695642.4364618055,211.57431016804097,0.0,G1,-1,8,32508,51.456811612500005,0,4,mother,0,0,0.0977678773735953,0.1983582897932694,119.31211388665056,2101.9058823529417,2021/11/18 10:29:53.811
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_23,0,ASY39-1_60nM-24,2020/07/28 12:47:40.995,0.0,18989.0,85.87893931250001,0.0,1933258.10793948,587.985621815246,0.0,G1,-1,12,44724,70.7934798375,0,5,mother,0,0,0.0984150306268668,0.190168734985646,141.4678975239731,3269.301960784313,2021/11/18 10:30:20.825
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_25,0,ASY39-1_60nM-26,2020/07/28 12:49:48.987,0.0,12640.0,57.16519000000001,0.0,1054728.4945841683,320.78757988260554,0.0,G1,-1,7,35650,56.43027359375,0,4,mother,0,0,0.0993536007801907,0.225228121295023,137.03991903330677,2407.5843137254906,2021/11/18 10:30:40.828
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_28,0,ASY39-1_60nM-29,2020/07/28 12:52:52.324,0.0,8964.0,40.54025025000001,0.0,591816.775755609,179.99653200174205,0.0,G1,-1,3,20893,33.071464409375004,0,3,mother,0,0,0.119727524381649,0.3115071922276257,60.63503649635037,1875.4392156862743,2021/11/18 10:31:07.169
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_29,0,ASY39-1_60nM-30,2020/07/28 12:55:40.843,0.0,11076.0,50.09190225,0.0,742961.8023802696,225.96613228388145,0.0,G1,-1,7,26021,41.188559584375,0,7,mother,0,0,0.0659747698867027,0.2039288667403284,64.24861272976344,1013.4627450980396,2021/11/18 10:31:14.143
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_3,0,ASY39-1_60nM-04,2020/07/28 12:23:31.234,0.0,17118.0,77.417224875,0.0,1587468.8884871546,482.8164835704893,0.0,G1,-1,10,53318,84.39689558125,0,3,mother,0,0,0.1387567012295256,0.2138987574454494,117.68957778731932,5642.533333333333,2021/11/18 10:27:37.026
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_31,0,ASY39-1_60nM-32,2020/07/28 12:57:55.891,0.0,12206.0,55.20239787500001,0.0,986459.2578386432,300.0240152795047,0.0,G1,-1,1,26428,41.8327986125,0,10,mother,0,0,0.0912850101287327,0.2508017817202551,3.0334907685702017,1650.1372549019604,2021/11/18 10:31:25.220
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_32,0,ASY39-1_60nM-33,2020/07/28 12:58:45.848,0.0,12509.0,56.5727343125,0.0,983722.9400846966,299.1917852273296,0.0,G1,-1,5,33883,53.633294815625,0,3,mother,0,0,0.1076729062379609,0.2159850417709508,11.776316015457269,2442.545098039215,2021/11/18 10:31:33.644
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_33,0,ASY39-1_60nM-34,2020/07/28 12:59:35.877,0.0,15227.0,68.86505918750001,0.0,1385953.0358437228,421.5269829934216,0.0,G1,-1,15,39184,62.024231150000006,0,6,mother,0,0,0.103019336406745,0.2177908178943478,120.90321263298505,2885.996078431373,2021/11/18 10:31:42.956
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_34,0,ASY39-1_60nM-35,2020/07/28 13:01:41.379,0.0,11287.0,51.04616293750001,0.0,883003.666344545,268.5587908249407,0.0,G1,-1,5,25531,40.412940115625,0,11,mother,0,0,0.0598200244917625,0.1835964208298725,28.529096894232147,897.2901960784316,2021/11/18 10:31:49.506
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_35,0,ASY39-1_60nM-36,2020/07/28 13:00:51.889,0.0,13324.0,60.25862275000001,0.0,1121563.0240493468,341.1147892732838,0.0,G1,-1,3,30306,47.97127269375,0,5,mother,0,0,0.0689094778796308,0.1829077511737507,26.590334430609225,1223.6901960784317,2021/11/18 10:31:56.846
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_37,0,ASY39-1_60nM-38,2020/07/28 13:03:29.884,0.0,12337.0,55.79485356250001,0.0,982825.407646636,298.91880762205017,0.0,G1,-1,13,37155,58.812533390625,0,3,mother,0,0,0.1104696037313708,0.1800371061933574,160.28996118698478,2922.2784313725488,2021/11/18 10:32:13.272
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_39,0,ASY39-1_60nM-40,2020/07/28 13:05:09.681,0.0,8617.0,38.9709210625,0.0,552241.2761376246,167.9599474112182,0.0,G1,-1,3,21816,34.532478225,0,5,mother,0,0,0.0933770342820448,0.2212631367306212,26.27737226277372,1448.7999999999995,2021/11/18 10:32:23.817
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_4,0,ASY39-1_60nM-05,2020/07/28 12:27:30.311,0.0,9271.0,41.92867693750001,0.0,579714.862058589,176.31582779516253,0.0,G1,-1,14,28542,45.17904260625,0,4,mother,0,0,0.1164235591740648,0.259054644988503,267.31037941382004,2407.1333333333328,2021/11/18 10:27:44.817
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_40,0,ASY39-1_60nM-41,2020/07/28 13:06:12.322,0.0,19516.0,88.26232975,0.0,2032975.321699919,618.3138473624844,0.0,G1,-1,2,60344,95.518329025,0,4,mother,0,0,0.1900757473766269,0.2019662811497807,38.66092743666808,9246.019607843136,2021/11/18 10:32:36.011
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_42,0,ASY39-1_60nM-43,2020/07/28 13:07:52.494,0.0,9388.0,42.457816750000006,0.0,639060.0294636609,194.36520517270893,0.0,G1,-1,4,26518,41.97525933125,0,4,mother,0,0,0.0387871150657946,0.1620487790099294,21.22108200944612,251.89019607843125,2021/11/18 10:32:50.138
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_47,0,ASY39-1_60nM-48,2020/07/28 13:12:04.055,0.0,14838.0,67.105782375,0.0,1235669.79526139,375.8194883245413,0.0,G1,-1,12,27489,43.51225219687501,0,9,mother,0,0,0.10813990760346,0.2242383715829295,127.49057820448516,2066.203921568628,2021/11/18 10:33:21.906
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_5,0,ASY39-1_60nM-06,2020/07/28 12:30:21.668,0.0,20641.0,93.3502125625,0.0,2183790.550731923,664.1831422369831,0.0,G1,-1,3,52980,83.8618764375,0,3,mother,0,0,0.1401138542862707,0.1835080085730896,85.17647058823529,5671.815686274508,2021/11/18 10:27:54.994
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_50,0,ASY39-1_60nM-51,2020/07/28 13:14:56.316,0.0,10891.0,49.25522818750001,0.0,832369.3547858759,253.15875342448047,0.0,G1,-1,0,19474,30.82533374375,0,4,mother,0,0,0.0,0.3354689071785477,,,2021/11/18 10:33:43.275
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_52,0,ASY39-1_60nM,2020/07/28 12:24:28.363,0.0,9166.0,41.453807875,0.0,628455.9339090949,191.1400508630833,0.0,G1,-1,9,29495,46.687543328125,0,3,mother,0,0,0.0603681885794763,0.1812886184539894,63.72530557677615,961.4078431372546,2021/11/18 10:34:09.619
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_7,0,ASY39-1_60nM-08,2020/07/28 12:32:25.209,0.0,13518.0,61.13599987500001,0.0,1124481.4833226025,342.00241627118976,0.0,G1,-1,14,25785,40.814995921875,0,9,mother,0,0,0.0246956178064004,0.0782520271865563,17.102779072537633,-29.443137254902105,2021/11/18 10:28:13.578
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_8,0,ASY39-1_60nM-09,2020/07/28 12:33:15.985,0.0,14672.0,66.35503700000001,0.0,1315903.130427925,400.22184167532464,0.0,G1,-1,8,39128,61.935588925000005,0,4,mother,0,0,0.1028018107772463,0.1908984450587006,86.80413644910016,2840.803921568628,2021/11/18 10:28:22.163
2020-07-28_ASY39-1_1,SCD_60nM,G1,1,Position_9,0,ASY39-1_60nM-10,2020/07/28 12:34:25.881,0.0,11643.0,52.6561951875,0.0,810651.4845666498,246.5534298140884,0.0,G1,-1,3,36140,57.2058930625,0,4,mother,0,0,0.0588427320663379,0.1977068123750076,18.581076719964795,1082.7176470588236,2021/11/18 10:28:30.313
2020-07-28_ASY39-1_1,SCD_60nM,G1,2,Position_19,0,ASY39-1_60nM-20,2020/07/28 12:44:10.441,0.0,12984.0,58.720951500000005,0.0,1059168.682600912,322.13802900333064,0.0,G1,-1,6,44707,70.76657059062501,0,2,mother,0,0,0.0787842353056996,0.2010524433155942,89.11429798196647,2146.2980392156865,2021/11/18 10:29:46.235
2020-07-28_ASY39-1_1,SCD_60nM,G1,2,Position_21,0,ASY39-1_60nM-22,2020/07/28 12:45:55.096,0.0,12733.0,57.58578831250001,0.0,1011778.7388099338,307.72474116902964,0.0,G1,-1,3,30713,48.615511721875,0,2,mother,0,0,0.1180778259597978,0.2283336520747952,91.42745098039218,2745.4392156862746,2021/11/18 10:30:00.585
2020-07-28_ASY39-1_1,SCD_60nM,G1,2,Position_22,0,ASY39-1_60nM-23,2020/07/28 12:46:48.778,0.0,15344.0,69.39419900000001,0.0,1412194.8341846415,429.5082246350153,0.0,G1,-1,6,40452,64.0313443875,0,5,mother,0,0,0.11880068354465,0.1836024416336457,28.60630695100425,3265.5647058823524,2021/11/18 10:30:10.284
2020-07-28_ASY39-1_1,SCD_60nM,G1,2,Position_44,0,ASY39-1_60nM-45,2020/07/28 13:09:34.713,0.0,12416.0,56.152136000000006,0.0,989460.420856205,300.93679598674856,0.0,G1,-1,7,29395,46.529253640625,0,4,mother,0,0,0.1351022405429803,0.190657266011186,150.3485370790652,2971.49411764706,2021/11/18 10:33:08.160
2020-07-28_ASY39-1_1,SCD_60nM,G1,2,Position_51,0,ASY39-1_60nM-52,2020/07/28 13:33:03.503,0.0,45500.0,205.77659375,0.0,7189263.518487899,2186.559344017039,0.0,G1,-1,8,127118,201.21468495625,0,15,mother,0,0,0.0186498846346598,0.0525920514241643,27.63914054672964,-19.40392156862783,2021/11/18 10:34:02.937
2020-07-28_ASY39-1_1,SCD_60nM,G1,3,Position_41,0,ASY39-1_60nM-42,2020/07/28 13:07:04.514,0.0,15570.0,70.41629812500001,0.0,1429679.466071646,434.8260412835375,0.0,G1,-1,10,36802,58.25377079375,0,6,mother,0,0,0.0684302996388038,0.1657893820061309,115.0164877629884,1545.3568627450975,2021/11/18 10:32:43.917
2020-07-28_ASY39-1_1,SCD_60nM,S,1,Position_12,0,ASY39-1_60nM-13,2020/07/28 12:37:11.918,0.0,30435.0,137.6441896875,0.4737785095152777,2847783.2910065027,866.1314401221923,0.3194992726052584,S,-1,27,68972,109.1755632625,0,23,mother,2,0,0.139150499448587,0.3584624765637199,866.3688923303034,8164.7764705882355,2021/11/18 10:28:56.453
2020-07-28_ASY39-1_1,SCD_60nM,S,1,Position_15,0,ASY39-1_60nM-16,2020/07/28 12:40:08.708,0.0,14990.0,67.79321187500001,0.1854487939897192,1106245.8161317476,336.45617799685044,0.0731835840997351,S,-1,0,26275,41.590615390625,0,6,mother,2,0,0.0,0.1371745344547816,,,2021/11/18 10:29:16.474
2020-07-28_ASY39-1_1,SCD_60nM,S,1,Position_18,0,ASY39-1_60nM-19,2020/07/28 12:43:16.032,0.0,22051.0,99.7270256875,0.4763658275307981,1718441.2187333144,522.6507130115128,0.2667428910409728,S,-1,12,54951,86.981766178125,0,13,mother,2,0,0.0663072905098941,0.1427786303913782,,2891.960784313726,2021/11/18 10:29:36.875
2020-07-28_ASY39-1_1,SCD_60nM,S,1,Position_26,0,ASY39-1_60nM-27,2020/07/28 12:51:05.231,0.0,24155.0,109.2424971875,0.1677544114092337,2312933.592221535,703.4610075367772,0.0649329425553795,S,-1,9,50692,80.2402083875,0,9,mother,2,0,0.0569089069533263,0.1783315011629094,95.29430012881066,1847.7529411764708,2021/11/18 10:30:52.279
2020-07-28_ASY39-1_1,SCD_60nM,S,2,Position_17,0,ASY39-1_60nM-18,2020/07/28 12:42:10.973,0.0,8911.0,40.3005544375,0.4565217391304347,395864.5901924261,120.39917808337354,0.3069316294710988,S,-1,0,21694,34.33936480625,0,6,mother,1,0,0.0,0.1826979404458984,,,2021/11/18 10:29:25.515
2020-07-28_ASY39-1_1,SCD_60nM,S,2,Position_24,0,ASY39-1_60nM-25,2020/07/28 12:48:39.322,0.0,27933.0,126.32873831250002,0.4168399695663201,2534307.6520668166,770.7902294846041,0.2416349624644915,S,-1,34,75328,119.2364558,0,12,mother,3,0,0.2139199056287319,0.3452853800795338,2246.4852894476307,14942.26274509804,2021/11/18 10:30:32.280
2020-07-28_ASY39-1_1,SCD_60nM,S,2,Position_27,0,ASY39-1_60nM-28,2020/07/28 12:52:02.374,0.0,21010.0,95.019038125,0.3560087775913256,1738909.3651466276,528.8759427140612,0.2069013439207182,S,-1,9,57250,90.62084609375,0,8,mother,3,0,0.0934844743244968,0.1855460715415832,,3926.8156862745095,2021/11/18 10:31:02.470
2020-07-28_ASY39-1_1,SCD_60nM,S,2,Position_30,0,ASY39-1_60nM-31,2020/07/28 12:56:29.583,0.0,8186.0,37.021696625,0.4978956999085087,382102.0390367936,116.21340373396006,0.3547067851601548,S,-1,3,19163,30.333052815625,0,2,mother,1,0,0.073533510568354,0.1934261774741253,21.814569915557463,764.2862745098039,2021/11/18 10:31:19.408
2020-07-28_ASY39-1_1,SCD_60nM,S,2,Position_43,0,ASY39-1_60nM-44,2020/07/28 13:08:41.283,0.0,16571.0,74.9433831875,0.3392871575204073,1186222.6274866003,360.7805115983294,0.1773459448259163,S,-1,12,49929,79.032458071875,0,5,mother,4,0,0.0542711487284525,0.1879072020983631,90.46947327219677,1247.1647058823528,2021/11/18 10:33:00.551
2020-07-28_ASY39-1_1,SCD_60nM,S,2,Position_45,0,ASY39-1_60nM-46,2020/07/28 13:10:20.830,0.0,13705.0,61.981719062500005,0.3571994454347395,890025.424893213,270.6944048174642,0.1974248923540822,S,-1,0,31829,50.382024634375,0,5,mother,3,0,0.0,0.2155376418417345,,,2021/11/18 10:33:15.558
2020-07-28_ASY39-1_1,SCD_60nM,S,2,Position_48,0,ASY39-1_60nM-49,2020/07/28 13:12:55.340,0.0,16271.0,73.5866144375,0.4019472686541444,1119707.8163206475,340.5505420755217,0.2406619596169431,S,-1,7,38910,61.59051740625,0,6,mother,3,0,0.0784267701674128,0.1876824559660409,,2264.105882352941,2021/11/18 10:33:29.600
2020-07-28_ASY39-1_1,SCD_60nM,S,2,Position_49,0,ASY39-1_60nM-50,2020/07/28 13:14:02.196,0.0,18507.0,83.69906418750001,0.5070846905537459,1319352.629626331,401.2709803923932,0.3524399538946912,S,-1,5,53432,84.57734582500001,0,7,mother,3,0,0.073995576504626,0.1821445916949819,,3086.266666666667,2021/11/18 10:33:39.324
2020-07-28_ASY39-1_1,SCD_60nM,S,3,Position_14,0,ASY39-1_60nM-15,2020/07/28 12:39:20.007,0.0,14532.0,65.72187825,0.5974497086951742,836056.5834102898,254.2801957226389,0.4048680267670174,S,-1,1,35887,56.805420153125,0,10,mother,6,0,0.1615190690847652,0.2264971383141583,,4794.886274509803,2021/11/18 10:29:11.865
2020-07-28_ASY39-1_1,SCD_60nM,S,3,Position_36,0,ASY39-1_60nM-37,2020/07/28 13:02:37.221,0.0,12990.0,58.74808687500001,0.5024288688410826,675623.1263231435,205.48559057501183,0.3710588868799399,S,-1,2,29358,46.47068645625,0,8,mother,2,0,0.1208455363629383,0.2001838546811057,,2607.1882352941184,2021/11/18 10:32:03.947
2020-07-28_ASY39-1_1,SCD_60nM,S,3,Position_38,0,ASY39-1_60nM-39,2020/07/28 13:04:23.760,0.0,9627.0,43.5387091875,0.3225717818381646,485868.66951503255,147.77322830929825,0.1824599940834858,S,-1,3,19878,31.46482408125,0,8,mother,1,0,0.1802312536904325,0.3169742924751275,80.29803921568626,2885.9568627450976,2021/11/18 10:32:18.559
2020-07-28_ASY39-1_1,SCD_60nM,S,3,Position_6,0,ASY39-1_60nM-07,2020/07/28 12:31:24.695,0.0,24714.0,111.770609625,0.3704114450482422,2159527.078122931,656.8035931892872,0.1899459340747309,S,-1,0,51561,81.615745771875,0,12,mother,1,0,0.0,0.2359776462435866,,,2021/11/18 10:28:04.469
2020-07-28_ASY39-1_1,SCD_60nM,S,4,Position_10,0,ASY39-1_60nM-11,2020/07/28 12:35:24.771,0.0,8902.0,40.259851375,0.536416983085951,427371.5747661829,129.9817857238344,0.4136877488090884,S,-1,5,17968,28.44149105,0,4,mother,2,0,0.0523959603038836,0.1825332539232764,,678.5764705882355,2021/11/18 10:28:35.302
2020-10-15_ASY39-1_3,SCD_60nM,G1,1,Position_15,0,ASY39-1_60nM-16,2020/10/15 12:56:20.145,0.0,25073.0,113.3942095625,0.0,2761386.1353635746,839.8544080615742,0.0,G1,-1,6,83598,132.32701295625,0,9,mother,0,0,0.1486841632450936,0.2298227362340207,57.27100908656146,9856.18823529412,2021/11/18 11:28:31.554
2020-10-15_ASY39-1_3,SCD_60nM,G1,1,Position_18,0,ASY39-1_60nM-19,2020/10/15 13:00:00.982,0.0,17777.0,80.3975935625,0.0,1722727.487456282,523.9543487598855,0.0,G1,-1,4,44606,70.60669800625,0,6,mother,0,0,0.0408615438071301,0.1635011229734831,10.251180764276516,651.3725490196078,2021/11/18 11:29:07.103
2020-10-15_ASY39-1_3,SCD_60nM,G1,1,Position_2,0,ASY39-1_60nM-03,2020/10/15 14:03:27.711,0.0,19929.0,90.1301480625,0.0,2083967.469383344,633.822717875015,0.0,G1,-1,4,63280,100.16571425,0,5,mother,0,0,0.0642671360178402,0.1541681416411515,8.47186049992516,2214.1843137254896,2021/11/18 11:25:57.999
2020-10-15_ASY39-1_3,SCD_60nM,G1,1,Position_21,0,ASY39-1_60nM-22,2020/10/15 13:03:53.588,0.0,35926.0,162.47758037500003,0.0,4965167.133435104,1510.1174914926855,0.0,G1,-1,21,82507,130.600072465625,0,28,mother,0,0,0.0621668377109952,0.1712526120856397,224.3076298159166,2924.9647058823525,2021/11/18 11:30:03.699
2020-10-15_ASY39-1_3,SCD_60nM,G1,1,Position_30,0,ASY39-1_60nM-31,2020/10/15 13:13:55.523,0.0,12392.0,56.043594500000005,0.0,992301.7693478134,301.8009703320008,0.0,G1,-1,1,27750,43.92538828125,0,2,mother,0,0,0.1205941665698443,0.1707194266183148,10.228853585229713,2581.3725490196075,2021/11/18 11:31:30.457
2020-10-15_ASY39-1_3,SCD_60nM,G1,1,Position_33,0,ASY39-1_60nM-34,2020/10/15 13:17:33.001,0.0,10941.0,49.4813563125,0.0,827790.7705446958,251.7662121538515,0.0,G1,-1,1,19826,31.38251344375,0,10,mother,0,0,0.0961911913723868,0.1851107209837398,1.669042507513954,1280.435294117647,2021/11/18 11:31:49.582
2020-10-15_ASY39-1_3,SCD_60nM,G1,1,Position_4,0,ASY39-1_60nM-05,2020/10/15 14:05:35.114,0.0,9620.0,43.50705125,0.0,630088.450695819,191.63656831930072,0.0,G1,-1,1,22954,36.33381486875,0,3,mother,0,0,0.0964633790261274,0.2437389022593226,2.6881923572348647,1568.835294117647,2021/11/18 11:26:13.229
2020-10-15_ASY39-1_3,SCD_60nM,G1,1,Position_46,0,ASY39-1_60nM-47,2020/10/15 13:34:12.557,0.0,9298.0,42.050786125,0.0,631947.5650058073,192.20200367379107,0.0,G1,-1,2,18988,30.0560458625,0,5,mother,0,0,0.1733220518013999,0.2035808125086698,-4.917017317876059,2660.7607843137253,2021/11/18 11:33:53.933
2020-10-15_ASY39-1_3,SCD_60nM,G1,1,Position_49,0,ASY39-1_60nM-50,2020/10/15 13:56:35.556,0.0,8427.0,38.1116341875,0.0,556909.9623989237,169.3798925200149,0.0,G1,-1,2,19800,31.341358125000003,0,4,mother,0,0,0.0670009332079664,0.1459101272122753,36.215242593387714,859.5882352941179,2021/11/18 11:34:18.856
2020-10-15_ASY39-1_3,SCD_60nM,G1,1,Position_51,0,ASY39-1_60nM-52,2020/10/15 13:59:42.869,0.0,15295.0,69.17259343750001,0.0,1380086.4482212486,419.7427053757729,0.0,G1,-1,8,32305,51.135483546875,0,3,mother,0,0,0.0834385932564378,0.1560517773777908,74.25905252611994,1835.4039215686275,2021/11/18 11:34:37.551
2020-10-15_ASY39-1_3,SCD_60nM,G1,1,Position_52,0,ASY39-1_60nM-53,2020/10/15 14:12:52.397,0.0,33417.0,151.13047106250002,0.0,4488556.967302818,1365.1601659571688,0.0,G1,-1,25,96486,152.72738788125,0,24,mother,0,0,0.0969951990057047,0.1746714505783018,197.57781021897816,6423.29411764706,2021/11/18 11:35:00.947
2020-10-15_ASY39-1_3,SCD_60nM,G1,1,Position_54,0,ASY39-1_60nM,2020/10/15 14:00:45.310,0.0,17299.0,78.23580868750001,0.0,1655221.219663323,503.4228353103052,0.0,G1,-1,5,26561,42.043323896875,0,5,mother,0,0,0.0661072548711446,0.1877628415537728,81.3211850579648,1155.3607843137254,2021/11/18 11:35:16.922
2020-10-15_ASY39-1_3,SCD_60nM,G1,1,Position_7,0,ASY39-1_60nM-08,2020/10/15 14:08:50.178,0.0,18981.0,85.84275881250001,0.0,1921539.178102021,584.4213992113479,0.0,G1,-1,3,37397,59.195594434375,0,3,mother,0,0,0.1598619019889907,0.2021434746947141,18.316301703163013,5000.325490196078,2021/11/18 11:26:35.340
2020-10-15_ASY39-1_3,SCD_60nM,S,1,Position_11,0,ASY39-1_60nM-12,2020/10/15 12:48:34.022,0.0,17242.0,77.97802262500001,0.3871279163314561,1192098.1326024162,362.5675014031639,0.2400108465491801,S,-1,6,37023,58.60359100312501,0,8,mother,2,0,0.0482512639383743,0.1230096426353379,,968.9450980392156,2021/11/18 11:27:34.866
2020-10-15_ASY39-1_3,SCD_60nM,S,1,Position_12,0,ASY39-1_60nM-13,2020/10/15 12:50:34.828,0.0,23414.0,105.891278375,0.4162835712557464,1956633.3439450192,595.0950205144421,0.2620365282752919,S,-1,21,63705,100.838445421875,0,22,mother,2,0,0.0456699146047196,0.1007524900652997,151.20269707934622,1727.9529411764704,2021/11/18 11:27:51.366
2020-10-15_ASY39-1_3,SCD_60nM,S,1,Position_13,0,ASY39-1_60nM-14,2020/10/15 12:51:58.615,0.0,28681.0,129.71161506250002,0.4726329841856644,2581033.9601269607,785.0016776027024,0.2918487756337333,S,-1,1,50108,79.31579661250001,0,17,mother,2,0,0.0275736858799258,0.1196134605842954,,670.7254901960783,2021/11/18 11:28:01.950
2020-10-15_ASY39-1_3,SCD_60nM,S,1,Position_14,0,ASY39-1_60nM-15,2020/10/15 12:55:15.183,0.0,18882.0,85.39502512500002,0.2816127061698228,1481722.3902358883,450.654497401283,0.1422266290877153,S,-1,6,45886,72.63280600625001,0,6,mother,2,0,0.0860166620293406,0.1221679485231972,84.35889509088308,2672.2000000000003,2021/11/18 11:28:13.320
2020-10-15_ASY39-1_3,SCD_60nM,S,1,Position_16,0,ASY39-1_60nM-17,2020/10/15 12:57:53.658,0.0,18625.0,84.2327265625,0.3885782449862074,1401223.7576639915,426.1714558799872,0.247646884587002,S,-1,10,48647,77.00318427812499,0,10,mother,2,0,0.0304519883158925,0.181745713471452,,448.3098039215686,2021/11/18 11:28:44.546
2020-10-15_ASY39-1_3,SCD_60nM,S,1,Position_17,0,ASY39-1_60nM-18,2020/10/15 12:58:54.460,0.0,18629.0,84.2508168125,0.4796664019062748,1307782.6152994237,397.75204929856807,0.3015452465166772,S,-1,2,50316,79.64503916250001,0,3,mother,2,0,0.073519803574134,0.1432767047599007,,2818.15294117647,2021/11/18 11:28:56.545
2020-10-15_ASY39-1_3,SCD_60nM,S,1,Position_19,0,ASY39-1_60nM-20,2020/10/15 13:01:21.393,0.0,19032.0,86.07340950000001,0.3498829704234343,1400351.4921746987,425.9061630233307,0.1932471973403267,S,-1,6,42252,66.8805587625,0,5,mother,2,0,0.1023943694166575,0.1480886966971583,35.95339916988693,3289.5764705882348,2021/11/18 11:29:18.063
2020-10-15_ASY39-1_3,SCD_60nM,S,1,Position_20,0,ASY39-1_60nM-21,2020/10/15 13:02:34.255,0.0,35411.0,160.1484606875,0.2710337401292175,3860031.586511844,1173.99899335775,0.1426626933033601,S,-1,16,99457,157.430174496875,0,11,mother,2,0,0.0444642485987646,0.1431406154589787,100.50988759344274,3058.321568627451,2021/11/18 11:29:42.079
