replicate,Position_n,Moth_ID,Unnamed: 0,Cell Cycle Stage,frame_i,original_filename,timestamp,time_min,cell_area_pxl,cell_area_um2,ratio_areas_bud_moth,cell_vol_vox,cell_vol_fl,ratio_volumes_bud_moth,predicted_cell_cycle_stage,generation_num,num_spots,ref_ch_vol_vox,ref_ch_vol_um3,ref_ch_vol_len_um,ref_ch_num_fragments,relationship,relative_ID,OF,num_spots_inside_ref_ch,spots_ch_norm_val,ref_ch_norm_val,spotsize_tot_fluoresc,spots_INref_tot_fluoresc,creation_datetime,ratio_num_spots_bud_moth,strain,genotype,mtnet_skeleton_length_voxels
2022-12-14,Position_37,4,108,S,0,YFT023-03,2022/12/21 14:16:02.840,0.0,7744.0,35.022724000000004,0.1110473457675753,382609.3836973613,116.3677087201869,0.0391079127276269,S,2.0,8,12767,20.208844403125,0,2,mother,7.0,0,24,0.1079179671100058,0.1324478914789986,64.74412480320596,979.6901960784317,2022/12/21 14:16:10.111,0.1428571428571428,YFT023,mutant,195
2022-12-14,Position_37,6,26,G1,0,YFT023-03,2022/12/21 14:16:02.840,0.0,5361.0,24.245457562500004,0.0,262555.1701172242,79.85414070070802,0.0,G1,2.0,0,6278,9.93742658125,0,2,mother,-1.0,0,6,0.1238098304820026,0.1517818586586879,,557.0549019607843,2022/12/21 14:16:10.111,,YFT023,mutant,14
2022-12-14,Position_37,8,30,G1,0,YFT023-03,2022/12/21 14:16:02.840,0.0,8028.0,36.30713175,0.0,474623.9245842663,144.3532254068832,0.0,G1,2.0,3,13024,20.6156489,0,2,mother,-1.0,0,11,0.1761303411950311,0.1703985754105096,95.44313725490196,1962.886274509804,2022/12/21 14:16:10.111,,YFT023,mutant,107
2022-12-14,Position_37,9,34,G1,0,YFT023-03,2022/12/21 14:16:02.840,0.0,5267.0,23.820336687500003,0.0,265888.01028734015,80.8677984693156,0.0,G1,2.0,3,7428,11.7577579875,0,1,mother,-1.0,0,12,0.1064569702402655,0.1370991034041682,26.17254901960785,574.5960784313726,2022/12/21 14:16:10.111,,YFT023,mutant,72
2022-12-14,Position_38,2,63,S,0,YFT023-04,2022/12/21 14:16:12.382,0.0,13987.0,63.257081687500005,0.6505782393202738,805413.0725047978,244.9602069739187,0.5662184424795446,S,2.0,4,24357,38.554619184375,0,3,mother,3.0,0,21,0.1837671820483939,0.1878734517228339,98.4235294117647,2994.403921568627,2022/12/21 14:16:19.223,1.0,YFT023,mutant,179
2022-12-14,Position_38,5,128,S,0,YFT023-04,2022/12/21 14:16:12.382,0.0,9976.0,45.1170835,0.3708945994228391,504646.3287620586,153.4843093094267,0.2549174713115432,S,2.0,8,12817,20.287989246875,0,3,mother,6.0,0,14,0.1533988774287933,0.1467048328411211,175.62745098039213,1661.125490196078,2022/12/21 14:16:19.223,0.6,YFT023,mutant,119
2022-12-14,Position_39,3,85,S,0,YFT023-05,2022/12/21 14:16:21.218,0.0,16094.0,72.78612087500001,0.5885894778402921,982122.121725264,298.70490860458654,0.4690453118510675,S,2.0,0,16515,26.141541890625,0,3,mother,1.0,0,16,0.2435630978750827,0.2735757115130991,,3148.4666666666667,2022/12/21 14:16:27.073,,YFT023,mutant,29
2022-12-14,Position_39,4,109,S,0,YFT023-05,2022/12/21 14:16:21.218,0.0,10942.0,49.48587887500001,0.5518366189193022,551756.4293170302,167.81248497041864,0.4337605821766337,S,2.0,6,11211,17.745856865625,0,3,mother,2.0,0,22,0.1419146935600747,0.1658396649385451,99.6627450980392,1204.7490196078431,2022/12/21 14:16:27.073,0.5,YFT023,mutant,155
2022-12-14,Position_4,3,86,S,0,YFT006-04,2022/12/21 14:10:16.749,0.0,9945.0,44.9768840625,0.5340120314669135,496544.28592209925,151.02013513751297,0.430336904974365,S,2.0,11,17490,27.68486634375,0,3,mother,4.0,0,28,0.1063528784443297,0.103446714523526,107.8712916919345,1169.8117647058823,2022/12/21 14:10:28.110,0.5714285714285714,YFT006,WT,260
2022-12-14,Position_4,7,151,S,0,YFT006-04,2022/12/21 14:10:16.749,0.0,9608.0,43.4527805,0.50997956938551,474663.2225787568,144.3651775904182,0.3840302568195578,S,2.0,6,17942,28.40033573125,0,2,mother,6.0,0,27,0.0965685696288905,0.1064041149036961,83.97254901960784,1201.1686274509802,2022/12/21 14:10:28.110,0.5,YFT006,WT,242
2022-12-14,Position_4,8,156,S,0,YFT006-04,2022/12/21 14:10:16.749,0.0,11337.0,51.2722910625,0.6366392377652663,551044.4321055973,167.59593648091493,0.5562550493604609,S,2.0,9,17331,27.433185740625,0,4,mother,5.0,0,32,0.1258644089937549,0.0996406625731882,121.90254758837844,1632.670588235294,2022/12/21 14:10:28.110,0.2857142857142857,YFT006,WT,247
2022-12-14,Position_40,2,64,S,0,YFT023-06,2022/12/21 14:16:28.582,0.0,11193.0,50.62104206250001,0.589237540820673,587755.911269618,178.76145122277256,0.4923223298135928,S,2.0,4,16205,25.650843859375,0,2,mother,4.0,0,20,0.1204332848104602,0.1424743222502259,24.411764705882348,1490.5882352941176,2022/12/21 14:16:34.305,3.0,YFT023,mutant,145
2022-12-14,Position_40,3,87,S,0,YFT023-06,2022/12/21 14:16:28.582,0.0,11959.0,54.085324937500005,0.5054128902316214,662714.986157595,201.5596787732981,0.3861823105489045,S,2.0,0,11625,18.401176171875,0,2,mother,5.0,0,15,0.1842166525257564,0.1673703718985879,,1781.941176470588,2022/12/21 14:16:34.305,,YFT023,mutant,135
2022-12-14,Position_41,3,9,G1,0,YFT023-07,2022/12/21 14:16:36.537,0.0,6754.0,30.545387125000005,0.0,362296.5161992969,110.18970590843097,0.0,G1,2.0,0,7804,12.3529272125,0,1,mother,-1.0,0,10,0.1310594072770237,0.1610047175422913,,781.4470588235296,2022/12/21 14:16:41.527,,YFT023,mutant,86
2022-12-14,Position_41,4,110,S,0,YFT023-07,2022/12/21 14:16:36.537,0.0,9279.0,41.96485743750001,0.3605571847507331,476846.8933290623,145.02932429627458,0.2351786623535724,S,2.0,2,5991,9.483135178125,0,11,mother,7.0,0,9,0.1123266841761294,0.1248341489218295,,363.85098039215706,2022/12/21 14:16:41.527,0.0,YFT023,mutant,85
2022-12-14,Position_41,6,143,S,0,YFT023-07,2022/12/21 14:16:36.537,0.0,7864.0,35.5654315,0.2456835102170125,376228.6289815249,114.42705112571784,0.1350940343372886,S,2.0,0,10334,16.35765630625,0,1,mother,5.0,0,9,0.1383643469131775,0.1475387021377101,,1101.156862745098,2022/12/21 14:16:41.527,,YFT023,mutant,101
2022-12-14,Position_42,2,4,G1,0,YFT023-08,2022/12/21 14:16:43.795,0.0,6290.0,28.446918125000003,0.0,366690.60727384407,111.52613499783702,0.0,G1,2.0,5,14341,22.700324084375,0,1,mother,-1.0,0,11,0.1442683826546291,0.1374435680154026,143.05490196078432,1712.929411764706,2022/12/21 14:16:49.901,,YFT023,mutant,102
2022-12-14,Position_42,3,88,S,0,YFT023-08,2022/12/21 14:16:43.795,0.0,13149.0,59.467174312500006,0.2738810308079829,793562.5374793255,241.3559576617447,0.1466631108258113,S,2.0,9,22737,35.990326246875,0,2,mother,4.0,0,30,0.0916809810484827,0.1077832677504398,130.76470588235296,1425.4588235294118,2022/12/21 14:16:49.901,0.125,YFT023,mutant,267
2022-12-14,Position_43,2,65,S,0,YFT023-09,2022/12/21 14:16:51.708,0.0,10059.0,45.4924561875,0.4005847953216374,508322.56521165353,154.60240842194446,0.2752482354701628,S,2.0,12,9084,14.3790352125,0,2,mother,4.0,0,17,0.1390683027192676,0.129316352026175,132.58919421783315,1034.243137254902,2022/12/21 14:16:59.908,0.5,YFT023,mutant,203
2022-12-14,Position_43,3,89,S,0,YFT023-09,2022/12/21 14:16:51.708,0.0,13750.0,62.18523437500001,0.618599175985874,788590.2284180032,239.84366800767708,0.5002615881742114,S,2.0,6,7673,12.145567721875,0,3,mother,1.0,0,14,,,,599.7960784313725,2022/12/21 14:16:59.908,inf,YFT023,mutant,179
2022-12-14,Position_43,5,129,S,0,YFT023-09,2022/12/21 14:16:51.708,0.0,15344.0,69.39419900000001,0.691358024691358,949097.205065242,288.6606335654733,0.6386591853996841,S,2.0,3,19971,31.612033490625,0,2,mother,6.0,0,20,0.2145569805668662,0.2111375095438724,93.65098039215688,3360.0039215686274,2022/12/21 14:16:59.908,2.0,YFT023,mutant,169
2022-12-14,Position_44,3,90,S,0,YFT023-10,2022/12/21 14:17:01.591,0.0,13310.0,60.195306875,0.5800094966761633,755778.8590801512,229.86434174829355,0.4609012540343272,S,2.0,21,26925,42.619498359375,0,3,mother,5.0,0,51,0.0962766908062986,0.1108132001905275,205.6210572882105,1886.035294117648,2022/12/21 14:17:10.645,0.9090909090909092,YFT023,mutant,417
2022-12-14,Position_44,4,111,S,0,YFT023-10,2022/12/21 14:17:01.591,0.0,12953.0,58.5807520625,0.7291416366306234,721452.592837174,219.42427121731583,0.6802507211500954,S,2.0,1,15189,24.042620634375,0,4,mother,6.0,0,15,0.1617322102544754,0.1434410489999289,,1943.3882352941173,2022/12/21 14:17:10.645,inf,YFT023,mutant,113
2022-12-14,Position_45,1,47,S,0,YFT023-11,2022/12/21 14:17:12.474,0.0,10278.0,46.48289737500001,0.4350740016755096,515176.0997596602,156.6868583752604,0.3100979179016416,S,2.0,5,20061,31.754494209375,0,6,mother,3.0,0,32,0.0849049063974608,0.0805515884026066,85.40973236009732,1099.1450980392158,2022/12/21 14:17:20.757,0.25,YFT023,mutant,231
2022-12-14,Position_45,4,112,S,0,YFT023-11,2022/12/21 14:17:12.474,0.0,10541.0,47.672331312500006,0.5458278339932542,542597.6761310367,165.02692045370827,0.441012814596749,S,2.0,8,19831,31.390427928125,0,5,mother,6.0,0,40,0.0721163623695436,0.0832121987907163,74.94578312103431,832.8274509803923,2022/12/21 14:17:20.757,0.6,YFT023,mutant,317
2022-12-14,Position_46,6,144,S,0,YFT023-12,2022/12/21 14:17:22.119,0.0,12281.0,55.541590062500006,0.6553443860358539,661361.8210116298,201.1481239754667,0.5582076689463387,S,2.0,11,17081,27.037461521875,0,3,mother,8.0,0,29,0.1160910743115798,0.1269674968192088,174.95912366897414,1534.145098039215,2022/12/21 14:17:28.984,0.5714285714285714,YFT023,mutant,199
2022-12-14,Position_46,9,158,S,0,YFT023-12,2022/12/21 14:17:22.119,0.0,12855.0,58.137540937500006,0.7019727260691117,695572.8600118104,211.5531490245568,0.6029283806441696,S,2.0,3,15934,25.22187880625,0,4,mother,7.0,0,18,0.157327239413126,0.1530286823299992,128.63921568627453,1999.0392156862745,2022/12/21 14:17:28.984,0.5,YFT023,mutant,173
2022-12-14,Position_47,2,66,S,0,YFT023-13,2022/12/21 14:17:31.582,0.0,8637.0,39.061372312500005,0.2767184035476718,427941.0669960283,130.15499241646867,0.1529926251897183,S,2.0,0,11873,18.793734596875,0,5,mother,4.0,0,12,0.1251700782453681,0.1412836781012435,,1091.0470588235296,2022/12/21 14:17:41.656,,YFT023,mutant,93
2022-12-14,Position_47,3,91,S,0,YFT023-13,2022/12/21 14:17:31.582,0.0,13002.0,58.80235762500001,0.607566765578635,727508.4435095009,221.2661117395748,0.5116555012705674,S,2.0,11,21509,34.046528884375,0,3,mother,6.0,0,36,0.0867192450242134,0.1049290244457012,122.2745098039216,1513.713725490196,2022/12/21 14:17:41.656,0.2222222222222222,YFT023,mutant,294
2022-12-14,Position_47,5,130,S,0,YFT023-13,2022/12/21 14:17:31.582,0.0,13822.0,62.510858875,0.7262395404021481,789363.6204396855,240.0788892577048,0.643904705597746,S,2.0,11,26085,41.289864984375,0,2,mother,7.0,0,41,0.1136969192190973,0.120633006698491,246.79215686274512,2062.4039215686275,2022/12/21 14:17:41.656,0.8333333333333334,YFT023,mutant,347
2022-12-14,Position_48,2,5,G1,0,YFT023-14,2022/12/21 14:17:43.849,0.0,7534.0,34.072985875,0.0,425738.6114840152,129.48513246945328,0.0,G1,2.0,1,11802,18.68134891875,0,1,mother,-1.0,0,10,0.167838584754012,0.1975303744535484,29.43137254901961,1639.9803921568628,2022/12/21 14:17:49.688,,YFT023,mutant,70
2022-12-14,Position_48,4,14,G1,0,YFT023-14,2022/12/21 14:17:43.849,0.0,5176.0,23.4087835,0.0,263124.5106087321,80.02730124329106,0.0,G1,2.0,0,8017,12.690084246875,0,1,mother,-1.0,0,9,0.1477027270493286,0.1767719921301629,,907.9098039215684,2022/12/21 14:17:49.688,,YFT023,mutant,90
2022-12-14,Position_48,5,23,G1,0,YFT023-14,2022/12/21 14:17:43.849,0.0,5908.0,26.71929925,0.0,319913.83174365695,97.29933758590538,0.0,G1,2.0,10,6317,9.999159559375,0,2,mother,-1.0,0,23,0.0943097071967197,0.1177064219651096,35.016831258050644,381.9019607843137,2022/12/21 14:17:49.688,,YFT023,mutant,241
2022-12-14,Position_49,1,48,S,0,YFT023-15,2022/12/21 14:17:51.740,0.0,12060.0,54.54210375,0.5394434516211386,662924.0542221706,201.6232652211948,0.444172399336418,S,2.0,7,18758,29.69197958125,0,2,mother,2.0,0,30,0.1426249417940562,0.1507674934809318,99.80088020609703,2083.882352941177,2022/12/21 14:17:59.401,0.75,YFT023,mutant,263
2022-12-14,Position_49,3,92,S,0,YFT023-15,2022/12/21 14:17:51.740,0.0,13310.0,60.195306875000014,0.7387328543435663,740434.0148051125,225.1973250857677,0.5702554373379656,S,2.0,1,18480,29.25193425,0,5,mother,4.0,0,14,0.2120389043519689,0.1922811551372679,,2765.8392156862737,2022/12/21 14:17:59.401,inf,YFT023,mutant,145
2022-12-14,Position_5,2,67,S,0,YFT006-05,2022/12/21 14:10:29.278,0.0,7370.0,33.33128562500001,0.0634920634920634,377511.6720427503,114.81727882944358,0.0165005733918515,S,2.0,6,15287,24.197744528125,0,2,mother,4.0,0,25,0.1148570884373542,0.1161544020990235,,1201.16862745098,2022/12/21 14:10:37.516,0.0,YFT006,WT,190
2022-12-14,Position_5,3,93,S,0,YFT006-05,2022/12/21 14:10:29.278,0.0,10842.0,49.03362262500001,0.521470670783048,552066.0990039598,167.90666862995113,0.4086048078212502,S,2.0,14,18441,29.190201271875,0,2,mother,1.0,0,42,0.0966160273539279,0.1024913754872941,138.33474254384512,1246.6901960784312,2022/12/21 14:10:37.516,0.0769230769230769,YFT006,WT,345
2022-12-14,Position_50,4,113,S,0,YFT023-16,2022/12/21 14:18:00.967,0.0,11968.0,54.126028000000005,0.6396766680367174,636788.6327008201,193.6743772731629,0.574478916383481,S,2.0,19,26053,41.239212284375,0,5,mother,3.0,0,44,0.1014657998143381,0.1162344141742102,277.4156862745098,1748.5450980392156,2022/12/21 14:18:12.026,0.5833333333333334,YFT023,mutant,354
2022-12-14,Position_50,5,131,S,0,YFT023-16,2022/12/21 14:18:00.967,0.0,9748.0,44.08593925000001,0.3999712767485279,494026.12931129785,150.25425712332046,0.2593323500061788,S,2.0,1,15737,24.910048121875,0,3,mother,6.0,0,13,0.1373826495767786,0.1268480893137784,,1592.1215686274509,2022/12/21 14:18:12.026,inf,YFT023,mutant,283
2022-12-14,Position_50,8,31,G1,0,YFT023-16,2022/12/21 14:18:00.967,0.0,7416.0,33.5393235,0.0,442235.4921291302,134.5025321556588,0.0,G1,2.0,10,13007,20.588739653125,0,1,mother,-1.0,0,20,0.1210845572806099,0.1145624765613412,215.6745098039215,1349.0941176470587,2022/12/21 14:18:12.026,,YFT023,mutant,176
2022-12-14,Position_51,3,94,S,0,YFT023-17,2022/12/21 14:18:13.844,0.0,11536.0,52.172281,0.6113982399776505,602243.5976537229,183.1677698887791,0.4881096882209275,S,2.0,6,8477,13.418216809375,0,4,mother,5.0,0,12,0.1355430029300784,0.1431787144781121,77.43529411764706,711.1450980392158,2022/12/21 14:18:20.821,2.0,YFT023,mutant,60
2022-12-14,Position_51,4,15,G1,0,YFT023-17,2022/12/21 14:18:13.844,0.0,5795.0,26.208249687500004,0.0,291568.0566792982,88.67818756532374,0.0,G1,2.0,4,11123,17.606561940625,0,2,mother,-1.0,0,20,0.1211267989659468,0.1375592280824901,39.14412480320596,986.5843137254906,2022/12/21 14:18:20.821,,YFT023,mutant,145
2022-12-14,Position_51,7,152,S,0,YFT023-17,2022/12/21 14:18:13.844,0.0,11640.0,52.6426275,0.4829914638807491,607479.0208366698,184.7600836843602,0.3620933725341135,S,2.0,3,14083,22.291936690625,0,5,mother,6.0,0,22,0.1285270750029573,0.1401803676118966,,1385.2470588235296,2022/12/21 14:18:20.821,0.0,YFT023,mutant,213
2022-12-14,Position_52,1,0,G1,0,YFT023-18,2022/12/21 14:18:22.704,0.0,6662.0,30.129311375000004,0.0,327076.262479145,99.47773594483075,0.0,G1,2.0,4,8644,13.6825605875,0,2,mother,-1.0,0,22,0.1013186188425371,0.1102939170442568,54.09019607843137,633.2901960784314,2022/12/21 14:18:29.339,,YFT023,mutant,220
2022-12-14,Position_52,3,10,G1,0,YFT023-18,2022/12/21 14:18:22.704,0.0,6356.0,28.745407250000003,0.0,351048.36371319,106.7686666242014,0.0,G1,2.0,0,15176,24.022042975,0,1,mother,-1.0,0,15,0.1165350852322598,0.1473181986360808,,1271.1843137254905,2022/12/21 14:18:29.339,,YFT023,mutant,96
2022-12-14,Position_52,4,16,G1,0,YFT023-18,2022/12/21 14:18:22.704,0.0,6126.0,27.705217875,0.0,314371.6523478422,95.61372624157586,0.0,G1,2.0,3,10392,16.449464325,0,2,mother,-1.0,0,13,0.1252476773115784,0.1328876762442742,97.80392156862744,1020.3098039215688,2022/12/21 14:18:29.339,,YFT023,mutant,120
2022-12-14,Position_53,4,114,S,0,YFT023-19,2022/12/21 14:18:30.799,0.0,8590.0,38.848811875,0.2460110240789092,411363.38949077576,125.11301898511572,0.136391554989378,S,2.0,7,12959,20.512760603125,0,2,mother,7.0,0,17,0.1391829667668202,0.1297621561014742,141.5450980392157,1428.513725490196,2022/12/21 14:18:39.908,0.4,YFT023,mutant,123
2022-12-14,Position_53,6,145,S,0,YFT023-19,2022/12/21 14:18:30.799,0.0,9153.0,41.3950145625,0.1017091959557053,491290.8305882388,149.42233700157195,0.0351595699995659,S,2.0,10,17429,27.588309634375,0,2,mother,11.0,0,22,0.1332968656325658,0.1272806176082203,295.686274509804,2040.270588235294,2022/12/21 14:18:39.908,0.1111111111111111,YFT023,mutant,136
2022-12-14,Position_53,10,159,S,0,YFT023-19,2022/12/21 14:18:30.799,0.0,8408.0,38.0257055,0.1807330431119224,420616.7774409922,127.9273659393384,0.0862489058437383,S,2.0,11,12705,20.110704796875,0,2,mother,8.0,0,23,0.1277380396483407,0.1231129752935357,,1279.4470588235297,2022/12/21 14:18:39.908,0.0,YFT023,mutant,146
2022-12-14,Position_54,2,68,S,0,YFT023-20,2022/12/21 14:18:42.460,0.0,10010.0,45.27085062500001,0.5959821428571429,476401.8809746565,144.8939772027612,0.4844615952972825,S,2.0,12,10167,16.093312528125,0,2,mother,3.0,0,17,0.1730284089401905,0.1651452281256265,212.8588235294117,1475.298039215686,2022/12/21 14:18:49.156,0.7142857142857143,YFT023,mutant,128
2022-12-14,Position_54,4,115,S,0,YFT023-20,2022/12/21 14:18:42.460,0.0,11197.0,50.63913231250001,0.4705805095876018,596518.4632148929,181.4265141717248,0.3510654062540869,S,2.0,4,15701,24.853063834375,0,2,mother,5.0,0,14,0.1814812625249509,0.1918482769167369,140.65882352941176,2399.850980392157,2022/12/21 14:18:49.156,0.3333333333333333,YFT023,mutant,148
2022-12-14,Position_55,6,146,S,0,YFT023-21,2022/12/21 14:18:51.203,0.0,9894.0,44.746233375,0.5121503897294819,488154.4917614855,148.46844360901437,0.3826313597025634,S,2.0,7,17594,27.84948761875,0,2,mother,3.0,0,29,0.1297223290024291,0.133675020084429,119.59607843137258,1587.0392156862745,2022/12/21 14:19:00.118,0.75,YFT023,mutant,227
2022-12-14,Position_55,7,153,S,0,YFT023-21,2022/12/21 14:18:51.203,0.0,12635.0,57.14257718750001,0.5987599645704162,709664.7606198024,215.8390924831776,0.4619149810296465,S,2.0,4,25296,40.04095935,0,2,mother,4.0,0,37,0.1290046078889785,0.13331049587816,132.22360097323602,2276.894117647059,2022/12/21 14:19:00.118,1.0,YFT023,mutant,248
2022-12-14,Position_56,1,1,G1,0,YFT023-22,2022/12/21 14:19:01.960,0.0,6547.0,29.6092166875,0.0,345888.69400915364,105.19939266805976,0.0,G1,2.0,3,9116,14.4296879125,0,1,mother,-1.0,0,18,0.1107544214955718,0.1352934881945535,38.298039215686266,762.5137254901961,2022/12/21 14:19:08.695,,YFT023,mutant,152
2022-12-14,Position_56,2,69,S,0,YFT023-22,2022/12/21 14:19:01.960,0.0,10762.0,48.671817625,0.1940530345057139,629498.7238824554,191.45720743332657,0.0895884753850763,S,2.0,5,23761,37.611212646875,0,2,mother,3.0,0,33,0.1467582130304284,0.1774881028534293,,2733.298039215686,2022/12/21 14:19:08.695,0.0,YFT023,mutant,205
2022-12-14,Position_57,6,147,S,0,YFT023-23,2022/12/21 14:19:11.138,0.0,14101.0,63.77265381250001,0.5875928844854762,804116.5610706876,244.56588296790773,0.4686745894244828,S,2.0,8,23745,37.585886296875,0,3,mother,4.0,0,36,0.106955906846097,0.1233219255944311,132.0078431372549,1802.8666666666663,2022/12/21 14:19:19.542,0.3333333333333333,YFT023,mutant,293
2022-12-14,Position_57,8,157,S,0,YFT023-23,2022/12/21 14:19:11.138,0.0,12657.0,57.24207356250001,0.8001706727350306,640233.4834798776,194.7221022091488,0.755818516048745,S,2.0,4,20899,33.080961790625,0,2,mother,5.0,0,24,0.099605104490965,0.1262526353769067,,1500.419607843137,2022/12/21 14:19:19.542,0.0,YFT023,mutant,198
2022-12-14,Position_58,3,95,S,0,YFT023-24,2022/12/21 14:19:21.223,0.0,8342.0,37.727216375000005,0.4110284167794316,370274.4653787093,112.61613794552038,0.2739031077678414,S,2.0,3,11902,18.83963860625,0,4,mother,6.0,0,16,0.1285135006021127,0.1396484973090683,,1116.1764705882351,2022/12/21 14:19:29.165,0.0,YFT023,mutant,139
2022-12-14,Position_58,5,132,S,0,YFT023-24,2022/12/21 14:19:21.223,0.0,12317.0,55.70440231250001,0.7548083772617182,640685.9494758847,194.8597162705717,0.7396829931406307,S,2.0,3,23332,36.9321498875,0,4,mother,7.0,0,40,0.1338619735120929,0.1364545185001633,,1925.3882352941173,2022/12/21 14:19:29.165,inf,YFT023,mutant,290
2022-12-14,Position_59,3,96,S,0,YFT023-25,2022/12/21 14:19:31.391,0.0,8031.0,36.3206994375,0.2460822342901474,397258.0569976161,120.82299032166894,0.133796653189581,S,2.0,8,15357,24.308547309375,0,3,mother,4.0,0,23,0.0905924456930071,0.1010273247410617,126.76470588235291,1003.749019607843,2022/12/21 14:19:38.712,0.1428571428571428,YFT023,mutant,240
2022-12-14,Position_59,7,154,S,0,YFT023-25,2022/12/21 14:19:31.391,0.0,8986.0,40.63974662500001,0.3578120278029616,423141.5541225634,128.69525739726714,0.250423223894919,S,2.0,12,15975,25.286777578125,0,6,mother,8.0,0,27,0.0987692877713504,0.106789487684281,138.7529411764706,1118.4666666666667,2022/12/21 14:19:38.712,0.0909090909090909,YFT023,mutant,238
2022-12-14,Position_6,2,70,S,0,YFT006-06,2022/12/21 14:10:38.493,0.0,12840.0,58.069702500000005,0.5898959881129272,708585.7012650488,215.51090485883776,0.5182178421605833,S,2.0,18,20544,32.5190334,0,2,mother,3.0,0,34,0.1076189744195124,0.0960451757480131,291.56470588235294,1666.529411764706,2022/12/21 14:10:48.898,0.2857142857142857,YFT006,WT,312
2022-12-14,Position_6,5,133,S,0,YFT006-06,2022/12/21 14:10:38.493,0.0,11179.0,50.5577261875,0.6437288634024408,574096.6556708807,174.60709342451818,0.5304044278183276,S,2.0,14,21612,34.2095672625,0,2,mother,4.0,0,31,0.103574882036451,0.0974706005224,243.556862745098,1752.6039215686274,2022/12/21 14:10:48.898,0.75,YFT006,WT,308
2022-12-14,Position_6,6,27,G1,0,YFT006-06,2022/12/21 14:10:38.493,0.0,7556.0,34.17248225,0.0,427907.7794213806,130.1448682560177,0.0,G1,2.0,6,15793,24.998690346875,0,2,mother,-1.0,0,22,0.1040169341112987,0.1089391958511023,64.99999999999997,1125.38431372549,2022/12/21 14:10:48.898,,YFT006,WT,204
2022-12-14,Position_60,2,71,S,0,YFT023-26,2022/12/21 14:19:41.051,0.0,14492.0,65.54097575,0.6566072245084591,837244.3253711052,254.6414383278129,0.5722604224473214,S,2.0,18,21569,34.141502696875,0,3,mother,3.0,0,31,0.1253217098649604,0.1334321744468192,391.4998812886324,2414.58431372549,2022/12/21 14:19:46.264,0.2857142857142857,YFT023,mutant,260
2022-12-14,Position_61,3,97,S,0,YFT023-27,2022/12/21 14:19:48.675,0.0,12432.0,56.224497,0.6649256729610286,656761.1934413075,199.7488783953928,0.6111638651579091,S,2.0,14,19739,31.244801415625,0,3,mother,4.0,0,31,0.1006246537211144,0.1043959097713084,206.02839965397925,1501.5137254901963,2022/12/21 14:19:57.169,0.4,YFT023,mutant,274
2022-12-14,Position_61,6,148,S,0,YFT023-27,2022/12/21 14:19:48.675,0.0,12099.0,54.71848368750001,0.6472430224642614,648125.8836885926,197.1225151831216,0.5502654075311834,S,2.0,16,28617,45.297759871875,0,5,mother,7.0,0,41,0.1057547519458856,0.1117984212174969,239.71372549019603,2003.06274509804,2022/12/21 14:19:57.169,0.7777777777777778,YFT023,mutant,393
2022-12-14,Position_62,7,155,S,0,YFT023-28,2022/12/21 14:20:01.351,0.0,12061.0,54.54662631250001,0.824107683000605,622038.1081898476,189.1881184073309,0.7885690678274412,S,2.0,17,20335,32.188207953125,0,4,mother,9.0,0,42,0.0983397042041324,0.1196011932828976,173.68666809789607,1472.7725490196076,2022/12/21 14:20:11.115,0.8888888888888888,YFT023,mutant,363
2022-12-14,Position_62,8,32,G1,0,YFT023-28,2022/12/21 14:20:01.351,0.0,5099.0,23.0605461875,0.0,251316.88575380069,76.43610273028561,0.0,G1,2.0,3,7014,11.10243868125,0,2,mother,-1.0,0,14,0.0854922611638223,0.1147039935507034,15.02218405610419,391.3176470588235,2022/12/21 14:20:11.115,,YFT023,mutant,99
2022-12-14,Position_62,10,35,G1,0,YFT023-28,2022/12/21 14:20:01.351,0.0,5973.0,27.0132658125,0.0,321854.65184783173,97.8896231308609,0.0,G1,2.0,1,12463,19.727643753125,0,1,mother,-1.0,0,15,0.1286757142588396,0.1343770273066671,6.807843137254899,1166.1843137254905,2022/12/21 14:20:11.115,,YFT023,mutant,165
2022-12-14,Position_63,3,98,S,0,YFT023-29,2022/12/21 14:20:13.159,0.0,14072.0,63.64149950000001,0.4928920008487163,820718.1001637913,249.61511371814245,0.3493044005290383,S,2.0,6,16754,26.51985424375,0,3,mother,7.0,0,32,0.1084689511932768,0.126942561851483,78.36914841849146,1307.027450980392,2022/12/21 14:20:19.955,0.2,YFT023,mutant,201
2022-12-14,Position_63,4,116,S,0,YFT023-29,2022/12/21 14:20:13.159,0.0,11260.0,50.924053750000006,0.5332244008714597,599428.2141773253,182.31149260370287,0.4164740282142722,S,2.0,2,17777,28.139157746875,0,4,mother,5.0,0,28,0.1003397891221458,0.1201442837773528,15.8167768882701,1051.1137254901955,2022/12/21 14:20:19.955,1.0,YFT023,mutant,270
2022-12-14,Position_64,5,134,S,0,YFT023-30,2022/12/21 14:20:22.136,0.0,9968.0,45.080903000000006,0.3178212585933369,520498.41113241727,158.30559854717686,0.1953210874801387,S,2.0,5,23264,36.8245129,0,3,mother,7.0,0,31,0.1212614589123732,0.1379610079815583,69.01176470588234,1916.1333333333328,2022/12/21 14:20:29.761,0.6666666666666666,YFT023,mutant,342
